player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url,age
502821,2021,252,riccardo-calafiori,Riccardo Calafiori,Italy,Italy,2002-05-19,Defender,Defender - Left-Back,Left,185,3600000.0,3600000.0,https://www.transfermarkt.co.uk/riccardo-calafiori/profil/spieler/502821,19
459658,2021,252,andrea-cambiaso,Andrea Cambiaso,Italy,Italy,2000-02-20,Defender,Defender - Left-Back,Both,183,4500000.0,4500000.0,https://www.transfermarkt.co.uk/andrea-cambiaso/profil/spieler/459658,21
44136,2021,252,domenico-criscito,Domenico Criscito,Italy,Italy,1986-12-30,Defender,Defender - Centre-Back,Left,183,900000.0,14400000.0,https://www.transfermarkt.co.uk/domenico-criscito/profil/spieler/44136,35
34198,2021,252,andrea-masiello,Andrea Masiello,Italy,Italy,1986-02-05,Defender,Defender - Centre-Back,Right,184,720000.0,4500000.0,https://www.transfermarkt.co.uk/andrea-masiello/profil/spieler/34198,35
367284,2021,252,leo-ostigard,Leo Ostigard,Norway,Norway,1999-11-28,Defender,Defender - Centre-Back,Right,184,3600000.0,3600000.0,https://www.transfermarkt.co.uk/leo-ostigard/profil/spieler/367284,22
532937,2021,252,johan-vasquez,Johan Vasquez,Mexico,Mexico,1998-10-22,Defender,Defender - Centre-Back,Left,184,3600000.0,5400000.0,https://www.transfermarkt.co.uk/johan-vasquez/profil/spieler/532937,23
124715,2021,252,nikola-maksimovic,Nikola Maksimovic,Jugoslawien (SFR),Serbia,1991-11-25,Defender,Defender - Centre-Back,Right,193,4050000.0,16200000.0,https://www.transfermarkt.co.uk/nikola-maksimovic/profil/spieler/124715,30
338672,2021,252,zinho-vanheusden,Zinho Vanheusden,Belgium,Belgium,1999-07-29,Defender,Defender - Centre-Back,Right,187,9000000.0,16200000.0,https://www.transfermarkt.co.uk/zinho-vanheusden/profil/spieler/338672,22
320871,2021,252,rok-vodisek,Rok Vodisek,Slovenia,Slovenia,1998-12-05,Goalkeeper,Goalkeeper,Right,188,45000.0,585000.0,https://www.transfermarkt.co.uk/rok-vodisek/profil/spieler/320871,23
22318,2021,252,federico-marchetti,Federico Marchetti,Italy,Italy,1983-02-07,Goalkeeper,Goalkeeper,Left,188,180000.0,11700000.0,https://www.transfermarkt.co.uk/federico-marchetti/profil/spieler/22318,38
167859,2021,252,stefano-sturaro,Stefano Sturaro,Italy,Italy,1993-03-09,Midfield,midfield - Central Midfield,Right,181,3600000.0,10800000.0,https://www.transfermarkt.co.uk/stefano-sturaro/profil/spieler/167859,28
317057,2021,252,adrian-semper,Adrian Semper,Croatia,Croatia,1998-01-12,Goalkeeper,Goalkeeper,Right,194,1800000.0,2069999.0,https://www.transfermarkt.co.uk/adrian-semper/profil/spieler/317057,23
344600,2021,607,michael-cuisance,Michael Cuisance,France,France,1999-08-16,Midfield,midfield - Central Midfield,Left,181,4500000.0,10800000.0,https://www.transfermarkt.co.uk/michael-cuisance/profil/spieler/344600,22
504209,2021,607,gianluca-busio,Gianluca Busio,United States,United States,2002-05-28,Midfield,midfield - Central Midfield,Right,170,9000000.0,9000000.0,https://www.transfermarkt.co.uk/gianluca-busio/profil/spieler/504209,19
432092,2021,252,roberto-piccoli,Roberto Piccoli,Italy,Italy,2001-01-27,Attack,attack - Centre-Forward,Right,190,3600000.0,3600000.0,https://www.transfermarkt.co.uk/roberto-piccoli/profil/spieler/432092,20
315862,2021,252,filippo-melegoni,Filippo Melegoni,Italy,Italy,1999-02-18,Midfield,midfield - Central Midfield,Right,186,1350000.0,1350000.0,https://www.transfermarkt.co.uk/filippo-melegoni/profil/spieler/315862,22
221285,2021,2832,furkan-soyalp,Furkan Soyalp,Turkey,Turkey,1995-06-12,Attack,midfield - Attacking Midfield,Right,175,900000.0,1080000.0,https://www.transfermarkt.co.uk/furkan-soyalp/profil/spieler/221285,26
313477,2021,252,paolo-ghiglione,Paolo Ghiglione,Italy,Italy,1997-02-02,Midfield,midfield - Right Midfield,Right,191,2700000.0,3600000.0,https://www.transfermarkt.co.uk/paolo-ghiglione/profil/spieler/313477,24
309944,2021,607,tyronne-ebuehi,Tyronne Ebuehi,Netherlands,Nigeria,1995-12-16,Defender,Defender - Right-Back,Right,187,1260000.0,1350000.0,https://www.transfermarkt.co.uk/tyronne-ebuehi/profil/spieler/309944,26
242078,2021,607,ales-mateju,Ales Mateju,Czech Republic,Czech Republic,1996-06-03,Defender,Defender - Right-Back,Right,185,900000.0,1710000.0,https://www.transfermarkt.co.uk/ales-mateju/profil/spieler/242078,25
21972,2021,607,cristian-molinaro,Cristian Molinaro,Italy,Italy,1983-07-30,Defender,Defender - Left-Back,Left,182,360000.0,6300000.0,https://www.transfermarkt.co.uk/cristian-molinaro/profil/spieler/21972,38
204987,2021,607,dor-peretz,Dor Peretz,Israel,Israel,1995-05-17,Midfield,midfield - Defensive Midfield,Right,185,1350000.0,1620000.0,https://www.transfermarkt.co.uk/dor-peretz/profil/spieler/204987,26
198873,2021,607,marco-modolo,Marco Modolo,Italy,Italy,1989-03-23,Defender,Defender - Centre-Back,Right,186,450000.0,630000.0,https://www.transfermarkt.co.uk/marco-modolo/profil/spieler/198873,32
438961,2021,607,michael-svoboda,Michael Svoboda,Austria,Austria,1998-10-15,Defender,Defender - Centre-Back,Right,195,810000.0,810000.0,https://www.transfermarkt.co.uk/michael-svoboda/profil/spieler/438961,23
239099,2021,607,pietro-ceccaroni,Pietro Ceccaroni,Italy,Italy,1995-12-21,Defender,Defender - Centre-Back,Left,188,2250000.0,2250000.0,https://www.transfermarkt.co.uk/pietro-ceccaroni/profil/spieler/239099,26
228444,2021,607,ridgeciano-haps,Ridgeciano Haps,Netherlands,Suriname,1993-06-12,Defender,Defender - Left-Back,Left,175,2700000.0,5400000.0,https://www.transfermarkt.co.uk/ridgeciano-haps/profil/spieler/228444,28
102984,2021,607,antonio-junior-vacca,Antonio Junior Vacca,Italy,Italy,1990-05-13,Midfield,midfield - Defensive Midfield,Right,170,720000.0,720000.0,https://www.transfermarkt.co.uk/antonio-junior-vacca/profil/spieler/102984,31
287875,2021,607,luca-fiordilino,Luca Fiordilino,Italy,Italy,1996-07-25,Midfield,midfield - Defensive Midfield,Right,177,1080000.0,1350000.0,https://www.transfermarkt.co.uk/luca-fiordilino/profil/spieler/287875,25
323929,2021,607,bruno-bertinato,Bruno Bertinato,Brazil,Brazil,1998-05-31,Goalkeeper,Goalkeeper,Left,194,68000.0,68000.0,https://www.transfermarkt.co.uk/bruno-bertinato/profil/spieler/323929,23
12359,2021,607,niki-maenpaa,Niki Maenpaa,Finland,Finland,1985-01-23,Goalkeeper,Goalkeeper,Right,191,180000.0,540000.0,https://www.transfermarkt.co.uk/niki-maenpaa/profil/spieler/12359,36
295331,2021,410,isaac-success,Isaac Success,Nigeria,Nigeria,1996-01-07,Attack,attack - Centre-Forward,Right,182,1800000.0,4500000.0,https://www.transfermarkt.co.uk/isaac-success/profil/spieler/295331,25
283528,2021,410,ignacio-pussetto,Ignacio Pussetto,Argentina,Argentina,1995-12-21,Attack,attack - Centre-Forward,Right,180,2700000.0,9000000.0,https://www.transfermarkt.co.uk/ignacio-pussetto/profil/spieler/283528,26
129476,2021,410,gerard-deulofeu,Gerard Deulofeu,Spain,Spain,1994-03-13,Attack,attack - Centre-Forward,Right,177,9000000.0,22500000.0,https://www.transfermarkt.co.uk/gerard-deulofeu/profil/spieler/129476,27
197470,2021,607,mattia-caldara,Mattia Caldara,Italy,Italy,1994-05-05,Defender,Defender - Centre-Back,Right,187,3600000.0,22500000.0,https://www.transfermarkt.co.uk/mattia-caldara/profil/spieler/197470,27
528833,2021,410,lazar-samardzic,Lazar Samardzic,Germany,Germany,2002-02-24,Attack,midfield - Attacking Midfield,Left,184,2700000.0,2700000.0,https://www.transfermarkt.co.uk/lazar-samardzic/profil/spieler/528833,19
392771,2021,607,ethan-ampadu,Ethan Ampadu,England,Wales,2000-09-14,Defender,Defender - Centre-Back,Right,183,13500000.0,13500000.0,https://www.transfermarkt.co.uk/ethan-ampadu/profil/spieler/392771,21
25508,2021,252,salvatore-sirigu,Salvatore Sirigu,Italy,Italy,1987-01-12,Goalkeeper,Goalkeeper,Right,192,1350000.0,19350000.0,https://www.transfermarkt.co.uk/salvatore-sirigu/profil/spieler/25508,34
112302,2021,410,roberto-pereyra,Roberto Pereyra,Argentina,Argentina,1991-01-07,Attack,midfield - Attacking Midfield,Both,182,6750000.0,15300000.0,https://www.transfermarkt.co.uk/roberto-pereyra/profil/spieler/112302,30
239934,2021,607,maximilian-ullmann,Maximilian Ullmann,Austria,Austria,1996-06-17,Defender,Defender - Left-Back,Left,180,2250000.0,2700000.0,https://www.transfermarkt.co.uk/maximilian-ullmann/profil/spieler/239934,25
322305,2021,410,jean-victor-makengo,Jean Victor Makengo,France,France,1998-06-12,Midfield,midfield - Central Midfield,Left,177,3600000.0,5400000.0,https://www.transfermarkt.co.uk/jean-victor-makengo/profil/spieler/322305,23
47513,2021,410,mato-jajalo,Mato Jajalo,Jugoslawien (SFR),Bosnia-Herzegovina,1988-05-25,Midfield,midfield - Defensive Midfield,Right,182,360000.0,3150000.0,https://www.transfermarkt.co.uk/mato-jajalo/profil/spieler/47513,33
135747,2021,607,luca-lezzerini,Luca Lezzerini,Italy,Italy,1995-03-24,Goalkeeper,Goalkeeper,Right,195,630000.0,720000.0,https://www.transfermarkt.co.uk/luca-lezzerini/profil/spieler/135747,26
323954,2021,410,walace,Walace,Brazil,Brazil,1995-04-04,Midfield,midfield - Defensive Midfield,Right,188,4050000.0,12600000.0,https://www.transfermarkt.co.uk/walace/profil/spieler/323954,26
424042,2021,410,nahuel-molina,Nahuel Molina,Argentina,Argentina,1998-04-06,Defender,Defender - Right-Back,Right,175,9000000.0,9000000.0,https://www.transfermarkt.co.uk/nahuel-molina/profil/spieler/424042,23
546880,2021,410,brandon-soppy,Brandon Soppy,France,France,2002-02-21,Defender,Defender - Right-Back,Right,181,5400000.0,6300000.0,https://www.transfermarkt.co.uk/brandon-soppy/profil/spieler/546880,19
92899,2021,410,marvin-zeegelaar,Marvin Zeegelaar,Netherlands,Netherlands,1990-08-12,Defender,Defender - Left-Back,Left,186,720000.0,3600000.0,https://www.transfermarkt.co.uk/marvin-zeegelaar/profil/spieler/92899,31
53536,2021,410,tolgay-arslan,Tolgay Arslan,Germany,Germany,1990-08-16,Midfield,midfield - Central Midfield,Right,180,2250000.0,6750000.0,https://www.transfermarkt.co.uk/tolgay-arslan/profil/spieler/53536,31
410158,2021,410,rodrigo-becao,Rodrigo Becao,Brazil,Brazil,1996-01-19,Defender,Defender - Centre-Back,Right,191,4500000.0,6300000.0,https://www.transfermarkt.co.uk/rodrigo-becao/profil/spieler/410158,25
210178,2021,410,pablo-mari,Pablo Mari,Spain,Spain,1993-08-31,Defender,Defender - Centre-Back,Left,193,4500000.0,6300000.0,https://www.transfermarkt.co.uk/pablo-mari/profil/spieler/210178,28
104597,2021,410,bram-nuytinck,Bram Nuytinck,Netherlands,Netherlands,1990-05-04,Defender,Defender - Centre-Back,Left,190,4500000.0,4500000.0,https://www.transfermarkt.co.uk/bram-nuytinck/profil/spieler/104597,31
491693,2021,410,nehuen-perez,Nehuen Perez,Argentina,Argentina,2000-06-24,Defender,Defender - Centre-Back,Right,184,4500000.0,6750000.0,https://www.transfermarkt.co.uk/nehuen-perez/profil/spieler/491693,21
69646,2021,410,jens-stryger-larsen,Jens Stryger Larsen,Denmark,Denmark,1991-02-21,Defender,Defender - Right-Back,Both,180,1800000.0,3600000.0,https://www.transfermarkt.co.uk/jens-stryger-larsen/profil/spieler/69646,30
487828,2021,410,manuel-gasparini,Manuel Gasparini,Italy,Italy,2002-05-19,Goalkeeper,Goalkeeper,Right,186,180000.0,270000.0,https://www.transfermarkt.co.uk/manuel-gasparini/profil/spieler/487828,19
130388,2021,410,antonio-santurro,Antonio Santurro,Italy,Dominican Republic,1992-02-29,Goalkeeper,Goalkeeper,Right,192,45000.0,180000.0,https://www.transfermarkt.co.uk/antonio-santurro/profil/spieler/130388,29
27807,2021,410,daniele-padelli,Daniele Padelli,Italy,Italy,1985-10-25,Goalkeeper,Goalkeeper,Right,191,360000.0,1800000.0,https://www.transfermarkt.co.uk/daniele-padelli/profil/spieler/27807,36
76386,2021,2381,mustapha-yatabare,Mustapha Yatabare,France,Mali,1986-01-26,Attack,attack - Centre-Forward,Right,186,270000.0,2700000.0,https://www.transfermarkt.co.uk/mustapha-yatabare/profil/spieler/76386,35
192774,2021,2381,moussa-konate,Moussa Konate,Senegal,Senegal,1993-04-03,Attack,attack - Centre-Forward,Right,183,1620000.0,8100000.0,https://www.transfermarkt.co.uk/moussa-konate/profil/spieler/192774,28
131694,2021,2381,olarenwaju-kayode,Olarenwaju Kayode,Nigeria,Nigeria,1993-05-08,Attack,attack - Centre-Forward,Right,176,2880000.0,3600000.0,https://www.transfermarkt.co.uk/olarenwaju-kayode/profil/spieler/131694,28
251930,2021,2381,jorge-felix,Jorge Felix,Spain,Spain,1991-08-22,Attack,attack - Second Striker,Right,175,450000.0,1800000.0,https://www.transfermarkt.co.uk/jorge-felix/profil/spieler/251930,30
56518,2021,2381,sefa-yilmaz,Sefa Yilmaz,Germany,Turkey,1990-02-14,Attack,attack - Right Winger,Right,183,225000.0,4050000.0,https://www.transfermarkt.co.uk/sefa-yilmaz/profil/spieler/56518,31
30690,2021,607,sergio-romero,Sergio Romero,Argentina,Argentina,1987-02-22,Goalkeeper,Goalkeeper,Right,192,900000.0,6300000.0,https://www.transfermarkt.co.uk/sergio-romero/profil/spieler/30690,34
158946,2021,2381,erdogan-yesilyurt,Erdogan Yesilyurt,Germany,Turkey,1993-11-06,Attack,attack - Right Winger,Both,178,1620000.0,1620000.0,https://www.transfermarkt.co.uk/erdogan-yesilyurt/profil/spieler/158946,28
279634,2021,2381,volkan-egri,Volkan Egri,Germany,Turkey,1998-04-02,Attack,attack - Left Winger,Both,173,45000.0,68000.0,https://www.transfermarkt.co.uk/volkan-egri/profil/spieler/279634,23
28140,2021,2381,max-gradel,Max Gradel,Cote d'Ivoire,Cote d'Ivoire,1987-11-30,Attack,attack - Left Winger,Right,175,2700000.0,8100000.0,https://www.transfermarkt.co.uk/max-gradel/profil/spieler/28140,34
85127,2021,2381,hakan-arslan,Hakan Arslan,Turkey,Turkey,1988-07-18,Midfield,midfield - Central Midfield,Right,186,765000.0,2250000.0,https://www.transfermarkt.co.uk/hakan-arslan/profil/spieler/85127,33
361264,2021,2381,kerem-atakan-kesgin,Kerem Atakan Kesgin,Turkey,Turkey,2000-11-05,Midfield,midfield - Central Midfield,Right,176,900000.0,900000.0,https://www.transfermarkt.co.uk/kerem-atakan-kesgin/profil/spieler/361264,21
595809,2021,410,beto,Beto,Portugal,Portugal,1998-01-31,Attack,attack - Centre-Forward,Right,194,9000000.0,9000000.0,https://www.transfermarkt.co.uk/beto/profil/spieler/595809,23
158022,2021,2381,fredrik-ulvestad,Fredrik Ulvestad,Norway,Norway,1992-06-17,Midfield,midfield - Central Midfield,Right,183,1530000.0,1800000.0,https://www.transfermarkt.co.uk/fredrik-ulvestad/profil/spieler/158022,29
465279,2021,410,marco-ballarini,Marco Ballarini,Italy,Italy,2001-03-28,Midfield,midfield - Central Midfield,Right,186,90000.0,90000.0,https://www.transfermarkt.co.uk/marco-ballarini/profil/spieler/465279,20
176139,2021,252,mattia-bani,Mattia Bani,Italy,Italy,1993-12-10,Defender,Defender - Centre-Back,Right,188,2250000.0,2880000.0,https://www.transfermarkt.co.uk/mattia-bani/profil/spieler/176139,28
148550,2021,2381,koray-altinay,Koray Altinay,Germany,Turkey,1991-10-11,Defender,Defender - Right-Back,Right,186,293000.0,2700000.0,https://www.transfermarkt.co.uk/koray-altinay/profil/spieler/148550,30
174344,2021,2381,faycal-fajr,Faycal Fajr,France,Morocco,1988-08-01,Midfield,midfield - Central Midfield,Right,179,1620000.0,4050000.0,https://www.transfermarkt.co.uk/faycal-fajr/profil/spieler/174344,33
170644,2021,2381,ziya-erdal,Ziya Erdal,Turkey,Turkey,1988-01-05,Defender,Defender - Left-Back,Left,173,113000.0,3600000.0,https://www.transfermarkt.co.uk/ziya-erdal/profil/spieler/170644,33
668048,2021,2381,ozkan-yigiter,Ozkan Yigiter,Turkey,Turkey,2000-01-07,Defender,Defender - Centre-Back,Right,0,113000.0,113000.0,https://www.transfermarkt.co.uk/ozkan-yigiter/profil/spieler/668048,21
254249,2021,2381,aaron-appindangoye,Aaron Appindangoye,Gabon,Gabon,1992-02-20,Defender,Defender - Centre-Back,Right,184,293000.0,1620000.0,https://www.transfermarkt.co.uk/aaron-appindangoye/profil/spieler/254249,29
157993,2021,2381,caner-osmanpasa,Caner Osmanpasa,Turkey,Turkey,1988-01-15,Defender,Defender - Centre-Back,Right,182,360000.0,1350000.0,https://www.transfermarkt.co.uk/caner-osmanpasa/profil/spieler/157993,33
291397,2021,2381,samba-camara,Samba Camara,France,Mali,1992-11-14,Defender,Defender - Centre-Back,Left,190,900000.0,1440000.0,https://www.transfermarkt.co.uk/samba-camara/profil/spieler/291397,29
556385,2021,410,destiny-udogie,Destiny Udogie,Italy,Italy,2002-11-28,Defender,Defender - Left-Back,Left,188,8100000.0,8100000.0,https://www.transfermarkt.co.uk/destiny-udogie/profil/spieler/556385,19
363871,2021,2381,emre-satilmis,Emre Satilmis,Turkey,Turkey,1996-10-13,Goalkeeper,Goalkeeper,Right,198,68000.0,158000.0,https://www.transfermarkt.co.uk/emre-satilmis/profil/spieler/363871,25
169927,2021,2381,muammer-yildirim,Muammer Yildirim,Turkey,Turkey,1990-09-14,Goalkeeper,Goalkeeper,Left,190,203000.0,1350000.0,https://www.transfermarkt.co.uk/muammer-yildirim/profil/spieler/169927,31
293168,2021,410,filip-benkovic,Filip Benkovic,Croatia,Croatia,1997-07-13,Defender,Defender - Centre-Back,Right,194,1800000.0,9900000.0,https://www.transfermarkt.co.uk/filip-benkovic/profil/spieler/293168,24
157178,2021,2381,ali-sasal-vural,Ali Sasal Vural,Turkey,Turkey,1990-07-10,Goalkeeper,Goalkeeper,Both,187,675000.0,720000.0,https://www.transfermarkt.co.uk/ali-sasal-vural/profil/spieler/157178,31
482836,2021,3522,david-strelec,David Strelec,Slovakia,Slovakia,2001-04-04,Attack,attack - Centre-Forward,Left,185,1350000.0,1350000.0,https://www.transfermarkt.co.uk/david-strelec/profil/spieler/482836,20
354814,2021,3522,mbala-nzola,Mbala Nzola,Angola,Angola,1996-08-18,Attack,attack - Centre-Forward,Left,185,2700000.0,3600000.0,https://www.transfermarkt.co.uk/mbala-nzola/profil/spieler/354814,25
538974,2021,3522,janis-antiste,Janis Antiste,France,France,2002-08-18,Attack,attack - Centre-Forward,Right,182,3870000.0,4050000.0,https://www.transfermarkt.co.uk/janis-antiste/profil/spieler/538974,19
459661,2021,3522,eddie-salcedo,Eddie Salcedo,Italy,Italy,2001-10-01,Attack,attack - Centre-Forward,Right,178,4050000.0,9000000.0,https://www.transfermarkt.co.uk/eddie-salcedo/profil/spieler/459661,20
540827,2021,3522,suf-podgoreanu,Suf Podgoreanu,Israel,Israel,2002-01-20,Attack,attack - Right Winger,Right,193,540000.0,540000.0,https://www.transfermarkt.co.uk/suf-podgoreanu/profil/spieler/540827,19
587458,2021,3522,kevin-agudelo,Kevin Agudelo,Colombia,Colombia,1998-11-14,Attack,attack - Right Winger,Left,178,2970000.0,3150000.0,https://www.transfermarkt.co.uk/kevin-agudelo/profil/spieler/587458,23
256361,2021,3522,daniele-verde,Daniele Verde,Italy,Italy,1996-06-20,Attack,attack - Right Winger,Left,168,3150000.0,3150000.0,https://www.transfermarkt.co.uk/daniele-verde/profil/spieler/256361,25
85528,2021,410,marco-silvestri,Marco Silvestri,Italy,Italy,1991-03-02,Goalkeeper,Goalkeeper,Right,191,5400000.0,9000000.0,https://www.transfermarkt.co.uk/marco-silvestri/profil/spieler/85528,30
567217,2021,3522,ebrima-colley,Ebrima Colley,The Gambia,The Gambia,2000-02-01,Attack,attack - Left Winger,Right,180,3330000.0,3600000.0,https://www.transfermarkt.co.uk/ebrima-colley/profil/spieler/567217,21
203842,2021,3522,viktor-kovalenko,Viktor Kovalenko,Ukraine,Ukraine,1996-02-14,Attack,midfield - Attacking Midfield,Right,182,3150000.0,5400000.0,https://www.transfermarkt.co.uk/viktor-kovalenko/profil/spieler/203842,25
308278,2021,3522,rey-manaj,Rey Manaj,Albania,Albania,1997-02-24,Attack,attack - Centre-Forward,Both,182,900000.0,1350000.0,https://www.transfermarkt.co.uk/rey-manaj/profil/spieler/308278,24
99327,2021,2381,isaac-cofie,Isaac Cofie,Ghana,Ghana,1991-09-20,Midfield,midfield - Defensive Midfield,Right,184,630000.0,2700000.0,https://www.transfermarkt.co.uk/isaac-cofie/profil/spieler/99327,30
96806,2021,3522,jacopo-sala,Jacopo Sala,Italy,Italy,1991-12-05,Midfield,midfield - Central Midfield,Right,181,630000.0,2250000.0,https://www.transfermarkt.co.uk/jacopo-sala/profil/spieler/96806,30
257751,2021,3522,simone-bastoni,Simone Bastoni,Italy,Italy,1996-11-05,Midfield,midfield - Central Midfield,Left,181,4500000.0,4500000.0,https://www.transfermarkt.co.uk/simone-bastoni/profil/spieler/257751,25
