country,pretty_name,position,market_value_in_gbp,age,LongitudeMeasure,LatitudeMeasure,value
Russia,Ivan Kuzmichev,Defender,720000.0,21,111.00535185809132,73.64213478836149,"720,000.0"
Russia,Aleksandr Troshechkin,Midfield,1080000.0,25,136.920739326814,62.066169221593626,"1,080,000.0"
Russia,Artem Timofeev,Midfield,1800000.0,27,111.52837355214297,58.89046383985746,"1,800,000.0"
Russia,Aleksey Sutormin,Attack,2700000.0,27,73.48680066562534,57.65681205656455,"2,700,000.0"
Russia,Kirill Kolesnichenko,Attack,405000.0,21,164.16312823647468,62.96114090074636,"405,000.0"
Russia,Aleksandr Putsko,Defender,360000.0,28,51.82545773426935,59.483328231918335,"360,000.0"
Russia,Vitaliy Lystsov,Defender,450000.0,26,59.09833032184287,75.7827778018245,"450,000.0"
Russia,Aleksandr Melikhov,Goalkeeper,225000.0,23,89.20899785776021,54.18762284317525,"225,000.0"
Russia,Vitaliy Gudiev,Goalkeeper,630000.0,26,109.13817779126202,59.192042744932806,"630,000.0"
Russia,Dmitri Landakov,Goalkeeper,135000.0,22,64.06129607862482,60.83890058542545,"135,000.0"
Russia,Daniil Utkin,Midfield,3150000.0,22,59.5943584056229,62.41166308699605,"3,150,000.0"
Russia,Magomed Ozdoev,Midfield,2250000.0,29,58.93225782320548,55.12161370242145,"2,250,000.0"
Russia,Arsen Adamov,Defender,1350000.0,22,158.46619239457624,70.51602863520036,"1,350,000.0"
Russia,Daler Kuzyaev,Midfield,8100000.0,28,78.10418727984728,57.71699942105283,"8,100,000.0"
Russia,Konstantin Tyukavin,Attack,6300000.0,19,42.33464305830748,55.626945532414254,"6,300,000.0"
Russia,Vyacheslav Grulev,Attack,3150000.0,22,100.9114378949198,55.89665515457908,"3,150,000.0"
Russia,Daniil Lesovoy,Attack,3600000.0,23,99.13901365559366,79.63837731691484,"3,600,000.0"
Russia,Denis Makarov,Midfield,5400000.0,23,77.35516869346753,64.8541835331311,"5,400,000.0"
Russia,Dmitri Chistyakov,Defender,3600000.0,27,55.38664875339617,60.4143770521703,"3,600,000.0"
Russia,Daniil Fomin,Midfield,8100000.0,24,158.0031566072078,65.51082345062798,"8,100,000.0"
Russia,Vyacheslav Karavaev,Defender,5400000.0,26,165.16257523247668,62.3845251652603,"5,400,000.0"
Russia,Saba Sazonov,Defender,360000.0,19,113.72690665228264,52.9783520862894,"360,000.0"
Russia,Roman Evgenjev,Defender,3150000.0,22,70.93328793931039,55.94238433438212,"3,150,000.0"
Russia,Ivan Budachev,Goalkeeper,270000.0,20,109.12968433812864,66.60451387186636,"270,000.0"
Russia,Dmitri Skopintsev,Defender,4050000.0,24,126.0408946132444,66.11604428786241,"4,050,000.0"
Russia,Igor Leshchuk,Goalkeeper,720000.0,25,133.8816380596203,56.583135950711664,"720,000.0"
Russia,Andrey Mostovoy,Attack,2700000.0,24,50.349689178400325,51.53516011126136,"2,700,000.0"
Russia,Danil Krugovoy,Defender,2700000.0,23,90.11632247284972,55.79696544934916,"2,700,000.0"
Russia,Aleksandr Kutitskiy,Defender,270000.0,19,62.92487865024171,62.4627977495552,"270,000.0"
Russia,Ivan Oblyakov,Midfield,4500000.0,23,79.39529959290974,62.52661134172354,"4,500,000.0"
Russia,Egor Ushakov,Attack,360000.0,19,160.67479926526454,58.40470151599399,"360,000.0"
Russia,Maksim Mukhin,Midfield,3150000.0,20,92.62625717412686,67.94616120804798,"3,150,000.0"
Russia,Igor Diveev,Defender,5400000.0,22,95.57444218339624,56.014313564966166,"5,400,000.0"
Russia,Vladislav Sarveli,Attack,1620000.0,24,71.81028220313439,68.12962825366067,"1,620,000.0"
Russia,Roman Ezhov,Attack,1350000.0,24,100.68005369157316,51.61768542489107,"1,350,000.0"
Russia,Maksim Glushenkov,Attack,1620000.0,22,106.27602997248658,64.84970184247632,"1,620,000.0"
Russia,Arsen Zakharyan,Midfield,13500000.0,18,34.127323288282724,58.19168417963359,"13,500,000.0"
Russia,Anton Zinkovskiy,Attack,3150000.0,25,79.3459515920863,64.58023371074567,"3,150,000.0"
Russia,Sergey Pinyaev,Attack,1530000.0,17,112.1397377964633,68.29155558148742,"1,530,000.0"
Russia,Danila Smirnov,Midfield,135000.0,20,120.0941866947627,68.6584809694152,"135,000.0"
Russia,Denis Yakuba,Midfield,540000.0,25,60.375458095825024,64.65005838815222,"540,000.0"
Russia,Maksim Vityugov,Midfield,630000.0,23,63.85214571275577,76.01337770080409,"630,000.0"
Russia,Artem Sokolov,Attack,540000.0,18,78.85096808068505,62.72187553296757,"540,000.0"
Russia,Sergey Bozhin,Defender,450000.0,27,81.49152259457895,57.79875550749131,"450,000.0"
Russia,Yuri Gorshkov,Defender,1530000.0,22,104.46515912990589,63.45918074841809,"1,530,000.0"
Russia,Bogdan Ovsyannikov,Goalkeeper,270000.0,22,61.70859192245064,60.01119396277866,"270,000.0"
Russia,Ivan Lomaev,Goalkeeper,1800000.0,22,44.67181907885737,60.13344674405825,"1,800,000.0"
Russia,German Onugkha,Attack,450000.0,25,68.09642832407488,64.38408889660299,"450,000.0"
Russia,Ilya Gaponov,Defender,630000.0,24,142.71580631216654,72.58601075025057,"630,000.0"
Russia,Danil Lipovoy,Midfield,315000.0,22,156.23251172196592,56.96781883223099,"315,000.0"
Russia,Aleksandr Lomovitskiy,Attack,1080000.0,23,170.63168552715814,68.16111644267087,"1,080,000.0"
Russia,Daniil Kuznetsov,Attack,270000.0,18,82.91416974260358,52.11512610101618,"270,000.0"
Russia,Konstantin Kuchaev,Attack,2700000.0,23,112.76168042178784,63.85883516569541,"2,700,000.0"
Russia,Marat Apshatsev,Midfield,360000.0,20,109.01638177801902,74.10882088913257,"360,000.0"
Russia,Leon Musaev,Midfield,630000.0,22,90.92909340925183,70.10159359024708,"630,000.0"
Russia,Soltmurad Bakaev,Attack,1080000.0,22,50.86420573400423,56.06660030383921,"1,080,000.0"
Russia,Ilya Samoshnikov,Defender,2700000.0,24,138.99091158130136,47.88579166956853,"2,700,000.0"
Russia,Egor Teslenko,Defender,450000.0,20,149.31963624752512,59.62294156051894,"450,000.0"
Russia,Nikita Medvedev,Goalkeeper,270000.0,27,127.81525670191904,56.636764421330845,"270,000.0"
Russia,Timur Zhamaletdinov,Attack,270000.0,24,102.0418020485668,63.25931337871546,"270,000.0"
Russia,Vyacheslav Krotov,Attack,450000.0,28,85.02592095927446,56.85738595216888,"450,000.0"
Russia,Gamid Agalarov,Attack,5400000.0,21,133.8292050577183,43.30694274171991,"5,400,000.0"
Russia,Konstantin Nizhegorodov,Defender,135000.0,19,143.3615390713802,70.59540609789033,"135,000.0"
Russia,Dmitriy Kabutov,Attack,630000.0,29,40.16294868187384,64.2768969634369,"630,000.0"
Russia,Vladislav Kamilov,Midfield,720000.0,26,118.3747336282604,61.43228202512776,"720,000.0"
Russia,Artem Golubev,Midfield,450000.0,22,165.29319307654936,67.12072645562037,"450,000.0"
Russia,Ivan Ignatjev,Attack,1350000.0,22,91.92631458178364,72.78779595477356,"1,350,000.0"
Russia,Aleksandr Saplinov,Attack,315000.0,24,38.25119475941858,50.81324676798653,"315,000.0"
Russia,Erving Botaka,Defender,450000.0,23,106.83944966140666,71.88847721839232,"450,000.0"
Russia,Konstantin Pliev,Defender,630000.0,25,35.98537955019836,63.77314898138681,"630,000.0"
Russia,Yuri Zhuravlev,Defender,675000.0,25,39.98565632810326,60.16924662223296,"675,000.0"
Russia,Aleksey Nikitin,Defender,720000.0,29,117.10806265042686,59.68837752963742,"720,000.0"
Russia,Ivan Kukushkin,Goalkeeper,90000.0,19,140.06977509762345,49.46595932625641,"90,000.0"
Russia,Aleksandr Dolgov,Attack,405000.0,23,156.2273341743105,65.07060385046488,"405,000.0"
Russia,David Davidyan,Attack,225000.0,24,98.24468554157907,53.31526999653462,"225,000.0"
Russia,Ruslan Fishchenko,Midfield,450000.0,21,124.58582741262671,53.62354336977425,"450,000.0"
Russia,Aleksandr Rudenko,Attack,720000.0,22,44.77069845217349,53.20695508031597,"720,000.0"
Russia,Butta Magomedov,Attack,540000.0,24,41.67767977296657,65.81305510299272,"540,000.0"
Russia,Ilya Kamyshev,Midfield,225000.0,24,36.69423148052681,51.253142880869206,"225,000.0"
Russia,Kirill Bozhenov,Defender,900000.0,21,105.73178826133466,69.04294321927738,"900,000.0"
Russia,Aleksandr Soldatenkov,Defender,1350000.0,25,118.06886362215636,73.6071545245898,"1,350,000.0"
Russia,Bryan Idowu,Defender,1080000.0,29,93.6722831994112,52.32948204346641,"1,080,000.0"
Russia,Reziuan Mirzov,Attack,1350000.0,28,118.28965559429366,53.10866104220141,"1,350,000.0"
Russia,Danila Emeljanov,Midfield,450000.0,21,77.57268922520393,61.86302969897743,"450,000.0"
Russia,Egor Danilkin,Defender,720000.0,26,87.40266354412842,66.99998747584328,"720,000.0"
Russia,Elmir Nabiullin,Defender,810000.0,26,141.0355669768382,60.79895184541506,"810,000.0"
Russia,Ilya Lantratov,Goalkeeper,1800000.0,26,163.25754736288314,64.02555313124532,"1,800,000.0"
Russia,Dmitri Tikhiy,Defender,1080000.0,29,54.88263532249377,61.03229116722473,"1,080,000.0"
Russia,Zelimkhan Bakaev,Attack,4500000.0,25,120.0259988177388,53.65794732703616,"4,500,000.0"
Russia,Aleksandr Sobolev,Attack,7200000.0,24,36.37460386292887,56.189552554652096,"7,200,000.0"
Russia,Danil Prutsev,Midfield,1080000.0,21,171.38862087399747,67.80704660337567,"1,080,000.0"
Russia,Roman Zobnin,Midfield,5400000.0,27,160.9395853965791,57.56161412053703,"5,400,000.0"
Russia,Daniil Denisov,Midfield,450000.0,19,151.92960858604272,70.45134495920682,"450,000.0"
Russia,Ruslan Litvinov,Midfield,1080000.0,20,139.21012985504353,51.750910207061686,"1,080,000.0"
Russia,Nikolay Rasskazov,Defender,810000.0,23,39.83373672827975,52.82241347407151,"810,000.0"
Russia,Ilya Kutepov,Defender,810000.0,28,101.91143272788104,66.53405047967311,"810,000.0"
Russia,Nikita Chernov,Defender,1530000.0,25,151.01785785322227,69.91787994611676,"1,530,000.0"
Russia,Georgiy Dzhikiya,Defender,7200000.0,28,110.58282989174154,76.10084420031677,"7,200,000.0"
Russia,Ilya Svinov,Goalkeeper,315000.0,21,93.89968796992524,56.413335841776544,"315,000.0"
Russia,Aleksandr Selikhov,Goalkeeper,2250000.0,27,108.57305025610611,50.997368573056704,"2,250,000.0"
Russia,Nail Umyarov,Midfield,3600000.0,21,147.91717025449643,69.12876532666644,"3,600,000.0"
Russia,Mikhail Ignatov,Attack,1080000.0,21,-177.8892429004461,66.99595498814985,"1,080,000.0"
Russia,Pavel Maslov,Defender,900000.0,21,171.4542347871922,66.55859016597763,"900,000.0"
Russia,Aleksandr Maksimenko,Goalkeeper,2250000.0,23,45.23473263215308,63.72894012014687,"2,250,000.0"
Norway,Havard Nielsen,Attack,1080000.0,28,17.863328386621014,79.61019600798348,"1,080,000.0"
Norway,Erik Botheim,Attack,3600000.0,21,16.939094216254798,78.63871569377075,"3,600,000.0"
Norway,Joshua King,Attack,7200000.0,29,25.84264696050682,79.74104652763988,"7,200,000.0"
Norway,Stefan Strandberg,Defender,720000.0,31,15.755937637726836,77.08911252405656,"720,000.0"
Norway,Torgeir Borven,Attack,338000.0,30,20.210568303252156,79.73033787276943,"338,000.0"
Norway,Dennis Johnsen,Attack,1350000.0,23,21.775889972171868,79.48859863604123,"1,350,000.0"
Norway,Leo Ostigard,Defender,3600000.0,22,8.164194283825676,59.083639575882536,"3,600,000.0"
Norway,Fredrik Ulvestad,Midfield,1530000.0,29,15.126907061705325,79.04346236542675,"1,530,000.0"
Norway,Omar Elabdellaoui,Defender,1170000.0,30,16.7622135205012,80.00850967144345,"1,170,000.0"
Norway,Anders Trondsen,Midfield,518000.0,26,21.944172339245075,69.1869447012761,"518,000.0"
Norway,Fredrik Gulbrandsen,Attack,1980000.0,29,10.8186465652653,62.76173031347517,"1,980,000.0"
Norway,Emil Konradsen Ceide,Attack,1800000.0,20,24.195426016843005,69.10181393095166,"1,800,000.0"
Norway,Sigurd Rosted,Defender,1350000.0,27,9.249221953018946,61.136788812509046,"1,350,000.0"
Norway,Henrik Heggheim,Defender,1350000.0,20,11.84840276979477,64.23086601448523,"1,350,000.0"
Norway,Iver Fossum,Midfield,1350000.0,25,29.614318849022123,70.0221138359623,"1,350,000.0"
Norway,Sander Svendsen,Attack,720000.0,24,14.161923991652314,67.30194876232487,"720,000.0"
Norway,Nicholas Mickelson,Defender,360000.0,22,22.0283600247888,78.28794290208212,"360,000.0"
Norway,Jorgen Skjelvik,Defender,360000.0,30,7.85019295901257,62.18742695093119,"360,000.0"
Norway,Daniel Granli,Defender,540000.0,27,9.825069952485116,60.94953274425125,"540,000.0"
Norway,Thomas Rogne,Defender,180000.0,31,26.278566263818387,70.52476785333297,"180,000.0"
Norway,Mathias Normann,Midfield,9900000.0,25,7.02577643485257,62.58502923581439,"9,900,000.0"
Norway,Andreas Schjelderup,Attack,4500000.0,17,11.239151572319509,61.067507444134,"4,500,000.0"
Norway,Kristoffer Ajer,Defender,15300000.0,23,27.202629868535237,70.63855748310941,"15,300,000.0"
Norway,Kristoffer Klaesson,Goalkeeper,1800000.0,21,8.777524049357904,60.77969093151215,"1,800,000.0"
Norway,Kristoffer Askildsen,Midfield,1800000.0,20,6.853554220697131,62.45305178727186,"1,800,000.0"
Norway,Morten Thorsby,Midfield,6300000.0,25,17.190096967291957,78.24350227437459,"6,300,000.0"
Norway,Jonas Svensson,Defender,3240000.0,28,10.1178748197123,63.5694347827026,"3,240,000.0"
Norway,Martin Odegaard,Attack,37800000.0,23,11.3653607648881,60.35704859703303,"37,800,000.0"
Norway,Elias Hoff Melkersen,Attack,360000.0,19,24.986128728934546,70.87149555018996,"360,000.0"
Norway,Jesper Daland,Defender,1800000.0,21,19.76560416685665,79.89974935324591,"1,800,000.0"
Norway,Kristian Arnstad,Midfield,900000.0,18,17.16703314052969,77.04666502304093,"900,000.0"
Norway,Antonio Nusa,Attack,2250000.0,16,22.1860926675124,69.58120491055553,"2,250,000.0"
Norway,Andreas Hanche Olsen,Defender,3600000.0,24,18.3136791266344,79.2085156184994,"3,600,000.0"
Norway,Stian Gregersen,Defender,1350000.0,26,16.155473600479045,68.08214123449383,"1,350,000.0"
Norway,Bent Sormo,Defender,450000.0,25,13.60655733380706,66.26533296666025,"450,000.0"
Norway,Birger Meling,Defender,6300000.0,27,15.161551194801405,67.72286519987807,"6,300,000.0"
Norway,Patrick Berg,Midfield,4050000.0,24,17.54839940444132,68.86101574468078,"4,050,000.0"
Norway,Alexander Sorloth,Attack,9000000.0,26,10.094055934753971,60.10958715477732,"9,000,000.0"
Norway,Kristian Thorstvedt,Attack,4500000.0,22,6.08403705350092,60.15740839240989,"4,500,000.0"
Norway,Simen Juklerod,Defender,1350000.0,27,11.75914339469568,65.07532233773006,"1,350,000.0"
Norway,Havard Nordtveit,Defender,1350000.0,31,13.600814320955442,65.92935582612792,"1,350,000.0"
Norway,Jens Petter Hauge,Attack,7200000.0,22,14.157908311098728,78.80017205680592,"7,200,000.0"
Norway,Rune Jarstein,Goalkeeper,360000.0,37,22.832692508375835,80.4395876704474,"360,000.0"
Norway,Julian Ryerson,Defender,3600000.0,24,16.643438549989085,77.8448826422357,"3,600,000.0"
Norway,Fredrik Andre Bjorkan,Defender,2250000.0,23,24.69537364479298,80.04937031564023,"2,250,000.0"
Norway,Emil Hansson,Attack,630000.0,23,20.15146343620532,80.51306275591988,"630,000.0"
Norway,Ulrik Jenssen,Defender,585000.0,25,12.210253513599003,60.67096717522289,"585,000.0"
Norway,Jorgen Strand Larsen,Attack,3600000.0,21,16.845123724005038,77.18328350681146,"3,600,000.0"
Norway,Sebastian Tounekti,Attack,180000.0,19,8.674647059432703,62.9847638738873,"180,000.0"
Norway,Fredrik Aursnes,Midfield,6300000.0,26,9.186854353293462,59.88679283260706,"6,300,000.0"
Norway,Marcus Pedersen,Defender,4050000.0,21,7.677376869244997,61.87116791458197,"4,050,000.0"
Norway,Hakon Evjen,Attack,1350000.0,21,15.213129850820415,66.3272556109282,"1,350,000.0"
Norway,Fredrik Midtsjo,Midfield,5400000.0,28,13.776235255970736,65.07238297670136,"5,400,000.0"
Norway,Aslak Fonn Witry,Defender,1350000.0,25,9.539360730841793,60.90374573153876,"1,350,000.0"
Norway,Sondre Tronstad,Midfield,1530000.0,26,18.76476288701366,78.58315674409131,"1,530,000.0"
South Africa,Lebogang Phiri,Midfield,540000.0,27,27.5575271940954,-28.435152159588103,"540,000.0"
South Africa,Yaya Sithole,Midfield,270000.0,22,28.013353991262964,-23.342279088117166,"270,000.0"
South Africa,Thibang Phete,Midfield,540000.0,27,21.71639944809561,-30.52828695900357,"540,000.0"
South Africa,Lorenzo Gordinho,Defender,135000.0,27,31.151572190780485,-25.19603112824515,"135,000.0"
South Africa,Luther Singh,Attack,1800000.0,24,18.1009430007212,-29.908612349711603,"1,800,000.0"
South Africa,Panagiotis Retsos,Defender,3150000.0,23,28.53749383200668,-30.382421004861826,"3,150,000.0"
South Africa,Keaghan Jacobs,Midfield,225000.0,32,21.458129621258,-30.97267941654684,"225,000.0"
South Africa,Lebo Mothiba,Attack,1800000.0,25,29.57962292967587,-23.26188294749777,"1,800,000.0"
South Africa,Andras Nemeth,Attack,450000.0,19,31.20990049092957,-24.274744440686757,"450,000.0"
Mexico,Johan Vasquez,Defender,3600000.0,23,-94.97520629246114,17.581031561404547,"3,600,000.0"
Mexico,Hirving Lozano,Attack,31500000.0,26,-101.31449249220506,19.70727804557729,"31,500,000.0"
Mexico,Luka Romero,Attack,900000.0,17,-104.73878918676051,28.160772268459297,"900,000.0"
Mexico,Raul Jimenez,Attack,19800000.0,30,-107.11146119364976,26.97424211551781,"19,800,000.0"
Mexico,Omar Govea,Attack,540000.0,25,-109.8820842776559,28.928551069821232,"540,000.0"
Mexico,Orbelin Pineda,Midfield,3600000.0,25,-99.19811828558788,25.99235624253215,"3,600,000.0"
Mexico,Nestor Araujo,Defender,3600000.0,30,-89.36140757060174,18.23056819326599,"3,600,000.0"
Mexico,Diego Lainez,Attack,2250000.0,21,-109.41245512945346,30.085696610291613,"2,250,000.0"
Mexico,Andres Guardado,Midfield,1350000.0,35,-99.95302133821784,27.51382718675811,"1,350,000.0"
Mexico,Hector Herrera,Midfield,4500000.0,31,-93.97568685198492,16.40062471840994,"4,500,000.0"
Mexico,Gerardo Arteaga,Defender,3600000.0,23,-107.73400888713245,30.99374791307764,"3,600,000.0"
Mexico,Tecatito,Attack,16200000.0,28,-93.5309366357628,16.867087221871074,"16,200,000.0"
Mexico,Edson Alvarez,Midfield,18000000.0,24,-108.30570257487608,31.032151851895037,"18,000,000.0"
Mexico,Erick Gutierrez,Midfield,4500000.0,26,-101.59532996615322,25.89071403990231,"4,500,000.0"
Uruguay,Diego Rossi,Attack,13050000.0,23,-55.14393694618429,-32.341159331540645,"13,050,000.0"
Uruguay,Gaston Pereiro,Attack,3150000.0,26,-56.929081278872495,-30.962232679467107,"3,150,000.0"
Uruguay,Nahitan Nandez,Midfield,13500000.0,26,-54.12794908809592,-33.622913971051936,"13,500,000.0"
Uruguay,Matias Vina,Defender,8100000.0,24,-58.31054614051023,-33.84783394514065,"8,100,000.0"
Uruguay,Matias Vecino,Midfield,4500000.0,30,-56.84042929944852,-32.2814864609712,"4,500,000.0"
Uruguay,Lucas Torreira,Midfield,18000000.0,25,-53.38240559526918,-32.60777558390848,"18,000,000.0"
Uruguay,Jorge Diaz,Attack,270000.0,32,-56.94477795740602,-33.476123291416386,"270,000.0"
Uruguay,Jean Barrientos,Attack,315000.0,31,-54.77655878302856,-34.632077490995286,"315,000.0"
Uruguay,Franco Romero,Defender,450000.0,26,-55.81108194071754,-34.50267049327143,"450,000.0"
Uruguay,Rodrigo Bentancur,Midfield,22500000.0,24,-55.38696278053115,-32.35954312200123,"22,500,000.0"
Uruguay,Edinson Cavani,Attack,3600000.0,34,-56.71191999768519,-34.46570082749329,"3,600,000.0"
Uruguay,Juan Manuel Boselli,Attack,270000.0,22,-56.494279977790725,-30.74299408113906,"270,000.0"
Uruguay,Cristian Tassano,Defender,450000.0,25,-55.68450343291282,-32.034694828270574,"450,000.0"
Uruguay,Manuel Ugarte,Midfield,13500000.0,20,-56.51663764447776,-31.18471624285053,"13,500,000.0"
Uruguay,Sebastian Coates,Defender,7200000.0,31,-54.21350504936174,-34.408495942024224,"7,200,000.0"
Uruguay,Federico Ricca,Defender,1800000.0,27,-55.454117524398576,-33.85772513143148,"1,800,000.0"
Uruguay,Felipe Avenatti,Attack,450000.0,28,-55.41656537502767,-32.3840127082366,"450,000.0"
Uruguay,Martin Satriano,Attack,6300000.0,20,-56.74349114397324,-32.57348439559207,"6,300,000.0"
Uruguay,Mauricio Lemos,Defender,450000.0,26,-55.85475780121482,-32.18848773563396,"450,000.0"
Uruguay,Darwin Nunez,Attack,49500000.0,22,-57.16575492269875,-31.90766694240219,"49,500,000.0"
Uruguay,Lucas Olaza,Defender,2250000.0,27,-56.18707980782627,-33.307968899783695,"2,250,000.0"
Uruguay,Matias Arezo,Attack,5400000.0,19,-56.90639035181498,-32.146506442570555,"5,400,000.0"
Uruguay,Giovanni Gonzalez,Defender,1350000.0,27,-55.50647304337164,-33.91903944530801,"1,350,000.0"
Uruguay,Alfonso Espino,Defender,5400000.0,29,-56.00060873487589,-33.047295557894984,"5,400,000.0"
Uruguay,Rodrigo Abascal,Defender,720000.0,27,-56.085246161609405,-31.018374492647133,"720,000.0"
Uruguay,Facundo Pellistri,Attack,2250000.0,20,-56.30685359722303,-33.36856662352677,"2,250,000.0"
Uruguay,Luis Suarez,Attack,7200000.0,34,-55.18254585617383,-32.263447738673655,"7,200,000.0"
